vars,id,creation_time,failed,failed_reason,time_of_death,type,fingerprint_hash,recruiter_id,assignment_id,unique_id,hit_id,mode,end_time,base_pay,bonus,entry_information,status,elt_id,elt_id_max,time_credit,estimated_max_time_credit,progress,time_credit_fixes,progress_fixes,page_uuid,aborted,complete,answer,answer_accumulators,sequences,branch_log,for_loops,failure_tags,base_payment,performance_reward,unpaid_bonus,total_wait_page_time,answer_is_fresh,browser_platform,module_state_id,current_trial_id,trial_status,awaited_async_code_block_process_id,class,object_type,aborted_modules,started_modules,finished_modules,module_id,main_consent,age,formal_education,z,p_y
"{""main_consent"": true, ""age"": ""60"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T00:27:08.394279"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T00:19:47.468547"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T00:27:04.507908"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T00:22:08.681795""}",139,2025-08-21 00:19:19,False,,,Participant,244c31251a3feebae20011301ac45f8c,prolific,68a665baac3c2b4c229a9f04,647dde92d730823a9e5c7f0f:68a665baac3c2b4c229a9f04,68a515a0c8c21db8f8d05b6b,live,2025-08-21 00:27:12,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",405.0,555.0,1.0,[],"[1.0, 1.0]",e7a234ef-66d7-439c-0167-27343d309c61,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,60,college,1.0,
"{""main_consent"": true, ""age"": ""58"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T00:25:40.310869"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T00:21:32.719218"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T00:25:36.219529"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T00:22:31.133396""}",140,2025-08-21 00:20:57,False,,,Participant,53e8d804050e605e57d9d06725098150,prolific,68a6665044abdc0a2784b50e,667c7880d80864f94fd000bc:68a6665044abdc0a2784b50e,68a515a0c8c21db8f8d05b6b,live,2025-08-21 00:25:46,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",455.0,555.0,1.0,[],"[1.0, 1.0]",a3c5fe0a-3aaf-d24a-3aa9-b6be886dea5c,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 138.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,58,college,1.0,
"{""main_consent"": true, ""age"": ""39"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T00:35:20.693253"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T00:27:57.732060"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T00:35:15.486065"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T00:30:45.673700""}",141,2025-08-21 00:27:32,False,,,Participant,d604cffdb194875fb463fcbe566da14c,prolific,68a66797fa40a09889614a1c,67ad27dea19c84fec0002b17:68a66797fa40a09889614a1c,68a515a0c8c21db8f8d05b6b,live,2025-08-21 00:35:24,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",430.0,555.0,1.0,[],"[1.0, 1.0]",b89081c5-bca1-4c4b-ed4d-17b5e13a1882,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,39,college,1.0,
"{""main_consent"": true, ""age"": ""51"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T00:35:02.066721"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T00:28:56.717273"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T00:34:58.228655"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T00:30:46.256469""}",142,2025-08-21 00:28:28,False,,,Participant,69f87e39e2b51e983dee4fd7ab9f5e90,prolific,68a6680e307a34b7aa1dc335,6785a0351b46b57b6bcbd039:68a6680e307a34b7aa1dc335,68a515a0c8c21db8f8d05b6b,live,2025-08-21 00:35:06,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",380.0,555.0,1.0,[],"[1.0, 1.0]",b3477ae1-197d-cfd0-a18d-ea5e064ae012,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,51,college,1.0,
"{""main_consent"": true, ""age"": ""46"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T00:41:20.065161"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T00:36:41.949427"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T00:41:16.334347"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T00:38:01.266308""}",143,2025-08-21 00:36:15,False,,,Participant,b3664f85ad104015358fbc079c8a1b92,prolific,68a669c7cbce0e7dd4a6eebc,656a45f50e3a147cd0cb8216:68a669c7cbce0e7dd4a6eebc,68a515a0c8c21db8f8d05b6b,live,2025-08-21 00:41:24,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",355.0,555.0,1.0,[],"[1.0, 1.0]",12ed3a95-f498-c671-3235-c0fecfdb9c9f,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,46,college,1.0,
"{""main_consent"": true, ""age"": ""25"", ""formal_education"": ""high_school"", ""z"": 0, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T00:45:20.303056"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T00:38:37.258054"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T00:45:12.773000"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T00:40:58.979849""}",144,2025-08-21 00:37:56,False,,,Participant,b480ad5454a742aa2c1d48c1ebe86725,prolific,68a669e5413ffa9c7359319e,672d127c0844b35fabc0dae8:68a669e5413ffa9c7359319e,68a515a0c8c21db8f8d05b6b,live,2025-08-21 00:45:36,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",430.0,555.0,1.0,[],"[1.0, 1.0]",8a3e3744-f28a-347b-e19e-629b3d59d181,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 138.0.0.0 on Chrome OS 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,25,high_school,0.0,
"{""main_consent"": true, ""age"": ""34"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T00:46:00.101140"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T00:42:26.848359"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T00:45:56.588269"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T00:43:30.901447""}",145,2025-08-21 00:41:58,False,,,Participant,90f7198307546819a15dc126682c34ec,prolific,68a66b414fb74b6243387122,673e4bb5a72b31d5273da10e:68a66b414fb74b6243387122,68a515a0c8c21db8f8d05b6b,live,2025-08-21 00:46:04,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",430.0,555.0,1.0,[],"[1.0, 1.0]",87874f3b-f7f2-38d0-646f-860437babce1,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,34,college,1.0,
"{""main_consent"": true, ""age"": ""48"", ""formal_education"": ""graduate_school"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T00:58:56.070748"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T00:47:49.577966"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T00:58:51.699444"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T00:52:43.717030""}",146,2025-08-21 00:46:52,False,,,Participant,24208bf7bc93edee98a8fa61d541e1e9,prolific,68a66c3fb0cea2fe44d03465,66ce5adac1cd4b6037be4a63:68a66c3fb0cea2fe44d03465,68a515a0c8c21db8f8d05b6b,live,2025-08-21 00:59:01,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",455.0,555.0,1.0,[],"[1.0, 1.0]",beb8557b-06b5-c110-62a9-de063025c69e,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 138.0.0.0 on Chrome OS 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,48,graduate_school,1.0,
"{""main_consent"": true, ""age"": ""52"", ""formal_education"": ""graduate_school"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T01:15:54.193313"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T01:11:27.691346"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T01:15:48.777888"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T01:12:42.738715""}",147,2025-08-21 00:51:16,False,,,Participant,3f8e7fd306464d83900683cc3a603475,prolific,68a66cbaa404656e29b16280,6694251bbfc3e4a246f8125a:68a66cbaa404656e29b16280,68a515a0c8c21db8f8d05b6b,live,2025-08-21 01:15:57,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",405.0,555.0,1.0,[],"[1.0, 1.0]",b6642014-af9f-a317-d9a3-e1d8cf7090bf,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 138.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,52,graduate_school,1.0,
"{""main_consent"": true, ""age"": ""66"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T01:03:40.528531"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T01:00:33.953934"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T01:03:37.349045"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T01:01:43.707503""}",148,2025-08-21 01:00:09,False,,,Participant,d28d60124fa14737040d4f7a876be2da,prolific,68a66f622de9cd34ca569df6,5e9f3f09ccc75a0c345e4845:68a66f622de9cd34ca569df6,68a515a0c8c21db8f8d05b6b,live,2025-08-21 01:03:43,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",455.0,555.0,1.0,[],"[1.0, 1.0]",0a667734-dadf-d510-8243-323a0c3c4040,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,66,college,1.0,
"{""main_consent"": true, ""age"": ""25"", ""formal_education"": ""graduate_school"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T01:18:19.745447"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T01:07:36.730805"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T01:18:14.525795"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T01:11:37.221047""}",149,2025-08-21 01:06:16,False,,,Participant,1e13ffe788bb0dc0dfd4995285e3e496,prolific,68a670ec3b550664f912b92d,65d9f7d2bd4d3cddb74feb06:68a670ec3b550664f912b92d,68a515a0c8c21db8f8d05b6b,live,2025-08-21 01:18:28,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",380.0,555.0,1.0,[],"[1.0, 1.0]",805de28f-8a99-1a65-1b1d-9da790c0ee5f,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 130.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,25,graduate_school,1.0,
"{""main_consent"": true, ""age"": ""35"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T01:19:58.586413"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T01:17:25.128656"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T01:19:55.415842"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T01:18:16.008185""}",150,2025-08-21 01:17:08,False,,,Participant,080153082b1e7b256c477c2e60bbe35b,prolific,68a673856ed9c05cbdd0f70d,5f78a9660c01564630e2c2c8:68a673856ed9c05cbdd0f70d,68a515a0c8c21db8f8d05b6b,live,2025-08-21 01:20:01,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",405.0,555.0,1.0,[],"[1.0, 1.0]",29b4e083-910f-397c-3167-b8762e521e0a,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,35,college,1.0,
"{""main_consent"": true, ""age"": ""34"", ""formal_education"": ""graduate_school"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T01:28:48.524178"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T01:21:30.959616"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T01:28:40.100182"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T01:24:34.350226""}",151,2025-08-21 01:19:12,False,,,Participant,2e3cd5b0eb085f142af8cd5741680eb0,prolific,68a673f31268c7945c227697,671165ce01cd9c2699b90dc1:68a673f31268c7945c227697,68a515a0c8c21db8f8d05b6b,live,2025-08-21 01:29:04,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",380.0,555.0,1.0,[],"[1.0, 1.0]",ea188920-73d8-1797-4a8d-4708affc5d09,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 129.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,34,graduate_school,1.0,
"{""main_consent"": true, ""age"": ""68"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T01:24:57.626127"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T01:21:01.613334"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T01:24:53.374408"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T01:22:52.475056""}",152,2025-08-21 01:20:26,False,,,Participant,355bd77713c9fd4b74422a565c72405a,prolific,68a67447cd0eac398caf7dd9,63fcfd81a075a45d1a821308:68a67447cd0eac398caf7dd9,68a515a0c8c21db8f8d05b6b,live,2025-08-21 01:25:02,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",355.0,555.0,1.0,[],"[1.0, 1.0]",d8fe54da-0901-3277-c406-5b1c0f4253b4,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,68,college,1.0,
"{""main_consent"": true, ""age"": ""51"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T01:29:14.677536"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T01:26:54.337373"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T01:29:11.420096"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T01:27:46.366797""}",153,2025-08-21 01:26:33,False,,,Participant,229660092e3720612531146926c17daa,prolific,68a67580acd60f6eccf2d1c4,67e8aa454848956e5e32c19d:68a67580acd60f6eccf2d1c4,68a515a0c8c21db8f8d05b6b,live,2025-08-21 01:29:17,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",405.0,555.0,1.0,[],"[1.0, 1.0]",428e1d21-36b0-4f13-e65e-a2f977c913e9,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,51,college,1.0,
"{""main_consent"": true, ""age"": ""42"", ""formal_education"": ""college"", ""z"": 1, ""p_y"": null, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2025-08-21T01:36:50.349399"", ""__optimal_treatment__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T01:32:14.236808"", ""__wait_while__loop_start_time__loop_start_time"": ""2025-08-21T01:36:46.038004"", ""__optimal_test__trial_loop__loop_start_time__loop_start_time"": ""2025-08-21T01:33:59.089493""}",154,2025-08-21 01:30:18,False,,,Participant,cfcf5a2a4610fc108c619dea85230189,prolific,68a67679188f0f48cef6efec,6640d0ae532fbc1394f8c1dd:68a67679188f0f48cef6efec,68a515a0c8c21db8f8d05b6b,live,2025-08-21 01:36:54,1.5333333333333334,,"{""recruiter"": ""prolific""}",approved,"[338, 4, 1]","[342, 5, 2]",405.0,555.0,1.0,[],"[1.0, 1.0]",6d2d242e-6ba2-6c9a-2a5b-58bdb9e21055,False,True,Finish,[],[],"[[""main_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],1.5333333333333334,0.0,0.0,0.0,True,Chrome 139.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""main_consent"", ""optimal_treatment"", ""optimal_test""]","[""main_consent"", ""optimal_treatment"", ""optimal_test""]",,True,42,college,1.0,
